file_kind,category,value,count
GAF,Date,20010914,4
GAF,Date,20020115,4
GAF,Date,20020503,4
GAF,Date,20020730,4
GAF,Date,20020809,4
GAF,Date,20020822,4
GAF,Date,20030115,4
GAF,Date,20030129,4
GAF,Date,20030306,4
GAF,Date,20030422,4
GAF,Date,20030714,4
GAF,Date,20030715,4
GAF,Date,20030820,4
GAF,Date,20030905,4
GAF,Date,20031016,4
GAF,Date,20031104,4
GAF,Date,20031209,4
GAF,Date,20040108,4
GAF,Date,20040120,4
GAF,Date,20040204,4
GAF,Date,20040304,4
GAF,Date,20040326,4
GAF,Date,20040426,4
GAF,Date,20040716,4
GAF,Date,20040929,4
GAF,Date,20041015,4
GAF,Date,20041026,4
GAF,Date,20041102,4
GAF,Date,20041116,4
GAF,Date,20041213,4
GAF,Date,20050112,4
GAF,Date,20050120,4
GAF,Date,20050207,4
GAF,Date,20050210,4
GAF,Date,20050415,4
GAF,Date,20050427,4
GAF,Date,20050502,4
GAF,Date,20050516,4
GAF,Date,20050620,4
GAF,Date,20050725,4
GAF,Date,20050729,4
GAF,Date,20050905,4
GAF,Date,20050926,4
GAF,Date,20051026,4
GAF,Date,20060210,4
GAF,Date,20060718,4
GAF,Date,20060804,4
GAF,Date,20060825,4
GAF,Date,20060914,4
GAF,Date,20070207,4
GAF,Date,20070212,4
GAF,Date,20070612,4
GAF,Date,20070705,4
GAF,Date,20070709,4
GAF,Date,20070815,4
GAF,Date,20070829,4
GAF,Date,20070924,4
GAF,Date,20070925,4
GAF,Date,20080115,4
GAF,Date,20080208,4
GAF,Date,20080222,4
GAF,Date,20080531,4
GAF,Date,20080729,4
GAF,Date,20090223,4
GAF,Date,20090307,4
GAF,Date,20090831,4
GAF,Date,20090916,4
GAF,Date,20100427,4
GAF,Date,20110122,4
GAF,Date,20110320,4
GAF,Date,20110603,4
GAF,Date,20110610,4
GAF,Date,20110918,4
GAF,Date,20111204,4
GAF,Date,20120414,4
GAF,Date,20130223,4
GAF,Date,20130324,4
GAF,Date,20130413,4
GAF,Date,20130501,4
GAF,Date,20130721,4
GAF,Date,20130725,4
GAF,Date,20131001,4
GAF,Date,20140215,4
GAF,Date,20140629,4
GAF,Date,20150221,4
GAF,Date,20150405,4
GAF,Date,20150906,4
GAF,Date,20151107,4
GAF,Date,20160519,4
GAF,Date,20000322,3
GAF,Date,20010807,3
GAF,Date,20020111,3
GAF,Date,20020114,3
GAF,Date,20020128,3
GAF,Date,20020501,3
GAF,Date,20020813,3
GAF,Date,20020815,3
GAF,Date,20021024,3
GAF,Date,20030130,3
GAF,Date,20030303,3
GAF,Date,20030506,3
GAF,Date,20030507,3
GAF,Date,20030603,3
GAF,Date,20030621,3
GAF,Date,20030623,3
GAF,Date,20030718,3
GAF,Date,20030819,3
GAF,Date,20031015,3
GAF,Date,20031017,3
GAF,Date,20031103,3
GAF,Date,20031212,3
GAF,Date,20040116,3
GAF,Date,20040220,3
GAF,Date,20040315,3
GAF,Date,20040322,3
GAF,Date,20040506,3
GAF,Date,20040601,3
GAF,Date,20040607,3
GAF,Date,20040611,3
GAF,Date,20040615,3
GAF,Date,20040623,3
GAF,Date,20041014,3
GAF,Date,20041022,3
GAF,Date,20041027,3
GAF,Date,20041221,3
GAF,Date,20050125,3
GAF,Date,20050304,3
GAF,Date,20050510,3
GAF,Date,20050705,3
GAF,Date,20050706,3
GAF,Date,20050728,3
GAF,Date,20051025,3
GAF,Date,20060328,3
GAF,Date,20060406,3
GAF,Date,20060418,3
GAF,Date,20061220,3
GAF,Date,20070223,3
GAF,Date,20070228,3
GAF,Date,20070421,3
GAF,Date,20070423,3
GAF,Date,20070508,3
GAF,Date,20070517,3
GAF,Date,20070629,3
GAF,Date,20070727,3
GAF,Date,20070831,3
GAF,Date,20070905,3
GAF,Date,20071214,3
GAF,Date,20071228,3
GAF,Date,20080117,3
GAF,Date,20080715,3
GAF,Date,20080814,3
GAF,Date,20081023,3
GAF,Date,20091031,3
GAF,Date,20100124,3
GAF,Date,20100606,3
GAF,Date,20110602,3
GAF,Date,20111022,3
GAF,Date,20111230,3
GAF,Date,20120108,3
GAF,Date,20120527,3
GAF,Date,20130224,3
GAF,Date,20130331,3
GAF,Date,20130414,3
GAF,Date,20130420,3
GAF,Date,20130428,3
GAF,Date,20130512,3
GAF,Date,20130609,3
GAF,Date,20130928,3
GAF,Date,20131128,3
GAF,Date,20140125,3
GAF,Date,20140427,3
GAF,Date,20140712,3
GAF,Date,20141013,3
GAF,Date,20141206,3
GAF,Date,20150117,3
GAF,Date,20150214,3
GAF,Date,20150607,3
GAF,Date,20150613,3
GAF,Date,20150829,3
GAF,Date,20150919,3
GAF,Date,20151114,3
GAF,Date,20160203,3
GAF,Date,20000627,2
GAF,Date,20011017,2
GAF,Date,20011120,2
GAF,Date,20011206,2
GAF,Date,20011217,2
GAF,Date,20020212,2
GAF,Date,20020402,2
GAF,Date,20020516,2
GAF,Date,20020611,2
GAF,Date,20020705,2
GAF,Date,20020717,2
GAF,Date,20020724,2
GAF,Date,20020913,2
GAF,Date,20020920,2
GAF,Date,20020923,2
GAF,Date,20021223,2
GAF,Date,20030128,2
GAF,Date,20030212,2
GAF,Date,20030217,2
GAF,Date,20030307,2
GAF,Date,20030407,2
GAF,Date,20030509,2
GAF,Date,20030519,2
GAF,Date,20030630,2
GAF,Date,20030812,2
GAF,Date,20031001,2
GAF,Date,20031219,2
GAF,Date,20040105,2
GAF,Date,20040210,2
GAF,Date,20040211,2
GAF,Date,20040317,2
GAF,Date,20040329,2
GAF,Date,20040409,2
GAF,Date,20040505,2
GAF,Date,20040521,2
GAF,Date,20040628,2
GAF,Date,20040702,2
GAF,Date,20040713,2
GAF,Date,20040803,2
GAF,Date,20040902,2
GAF,Date,20041008,2
GAF,Date,20041110,2
GAF,Date,20041123,2
GAF,Date,20041125,2
GAF,Date,20050107,2
GAF,Date,20050310,2
GAF,Date,20050321,2
GAF,Date,20050405,2
GAF,Date,20050524,2
GAF,Date,20050616,2
GAF,Date,20051006,2
GAF,Date,20051027,2
GAF,Date,20051101,2
GAF,Date,20051219,2
GAF,Date,20060503,2
GAF,Date,20060808,2
GAF,Date,20060927,2
GAF,Date,20061025,2
GAF,Date,20061110,2
GAF,Date,20061207,2
GAF,Date,20070406,2
GAF,Date,20070409,2
GAF,Date,20070413,2
GAF,Date,20070430,2
GAF,Date,20070507,2
GAF,Date,20070623,2
GAF,Date,20070628,2
GAF,Date,20070717,2
GAF,Date,20071219,2
GAF,Date,20071226,2
GAF,Date,20080112,2
GAF,Date,20080318,2
GAF,Date,20080505,2
GAF,Date,20080608,2
GAF,Date,20080930,2
GAF,Date,20081111,2
GAF,Date,20090105,2
GAF,Date,20090530,2
GAF,Date,20090718,2
GAF,Date,20090809,2
GAF,Date,20091101,2
GAF,Date,20091114,2
GAF,Date,20091226,2
GAF,Date,20100206,2
GAF,Date,20100314,2
GAF,Date,20100405,2
GAF,Date,20100418,2
GAF,Date,20100812,2
GAF,Date,20100814,2
GAF,Date,20100822,2
GAF,Date,20101025,2
GAF,Date,20101114,2
GAF,Date,20101227,2
GAF,Date,20110626,2
GAF,Date,20111113,2
GAF,Date,20111224,2
GAF,Date,20111226,2
GAF,Date,20120226,2
GAF,Date,20120715,2
GAF,Date,20120829,2
GAF,Date,20121006,2
GAF,Date,20121021,2
GAF,Date,20121104,2
GAF,Date,20121202,2
GAF,Date,20121209,2
GAF,Date,20121226,2
GAF,Date,20130330,2
GAF,Date,20130408,2
GAF,Date,20130514,2
GAF,Date,20130518,2
GAF,Date,20130630,2
GAF,Date,20130901,2
GAF,Date,20131019,2
GAF,Date,20131116,2
GAF,Date,20140201,2
GAF,Date,20140518,2
GAF,Date,20140705,2
GAF,Date,20140823,2
GAF,Date,20140914,2
GAF,Date,20141011,2
GAF,Date,20141018,2
GAF,Date,20141130,2
GAF,Date,20150103,2
GAF,Date,20150328,2
GAF,Date,20150927,2
GAF,Date,20151011,2
GAF,Date,20151121,2
GAF,Date,20160412,2
GAF,Date,20160413,2
GAF,Date,20160415,2
GAF,Date,20000720,1
GAF,Date,20010915,1
GAF,Date,20011008,1
GAF,Date,20020129,1
GAF,Date,20020227,1
GAF,Date,20020522,1
GAF,Date,20020625,1
GAF,Date,20020708,1
GAF,Date,20021107,1
GAF,Date,20021115,1
GAF,Date,20030205,1
GAF,Date,20030523,1
GAF,Date,20030609,1
GAF,Date,20030618,1
GAF,Date,20030806,1
GAF,Date,20030915,1
GAF,Date,20031010,1
GAF,Date,20031011,1
GAF,Date,20031014,1
GAF,Date,20031112,1
GAF,Date,20031113,1
GAF,Date,20031126,1
GAF,Date,20040106,1
GAF,Date,20040121,1
GAF,Date,20040122,1
GAF,Date,20040218,1
GAF,Date,20040303,1
GAF,Date,20040325,1
GAF,Date,20040331,1
GAF,Date,20040504,1
GAF,Date,20040602,1
GAF,Date,20040617,1
GAF,Date,20040620,1
GAF,Date,20040721,1
GAF,Date,20041001,1
GAF,Date,20041013,1
GAF,Date,20041028,1
GAF,Date,20041104,1
GAF,Date,20041111,1
GAF,Date,20041216,1
GAF,Date,20050103,1
GAF,Date,20050119,1
GAF,Date,20050311,1
GAF,Date,20050429,1
GAF,Date,20050509,1
GAF,Date,20050602,1
GAF,Date,20050726,1
GAF,Date,20050803,1
GAF,Date,20050808,1
GAF,Date,20060621,1
GAF,Date,20060703,1
GAF,Date,20060814,1
GAF,Date,20060907,1
GAF,Date,20061016,1
GAF,Date,20061222,1
GAF,Date,20070118,1
GAF,Date,20070314,1
GAF,Date,20070323,1
GAF,Date,20070425,1
GAF,Date,20070501,1
GAF,Date,20070511,1
GAF,Date,20070518,1
GAF,Date,20070614,1
GAF,Date,20070710,1
GAF,Date,20070821,1
GAF,Date,20070822,1
GAF,Date,20071105,1
GAF,Date,20071125,1
GAF,Date,20071230,1
GAF,Date,20080116,1
GAF,Date,20080309,1
GAF,Date,20081116,1
GAF,Date,20081123,1
GAF,Date,20090109,1
GAF,Date,20090110,1
GAF,Date,20090128,1
GAF,Date,20090414,1
GAF,Date,20090525,1
GAF,Date,20090910,1
GAF,Date,20090912,1
GAF,Date,20091224,1
GAF,Date,20100227,1
GAF,Date,20100509,1
GAF,Date,20100912,1
GAF,Date,20101026,1
GAF,Date,20101113,1
GAF,Date,20101218,1
GAF,Date,20110425,1
GAF,Date,20110925,1
GAF,Date,20111231,1
GAF,Date,20120225,1
GAF,Date,20120331,1
GAF,Date,20120401,1
GAF,Date,20120415,1
GAF,Date,20120603,1
GAF,Date,20120819,1
GAF,Date,20120826,1
GAF,Date,20120916,1
GAF,Date,20120923,1
GAF,Date,20121020,1
GAF,Date,20121231,1
GAF,Date,20130119,1
GAF,Date,20130303,1
GAF,Date,20130309,1
GAF,Date,20130616,1
GAF,Date,20130811,1
GAF,Date,20130818,1
GAF,Date,20130929,1
GAF,Date,20131012,1
GAF,Date,20131124,1
GAF,Date,20140126,1
GAF,Date,20140208,1
GAF,Date,20140315,1
GAF,Date,20140413,1
GAF,Date,20140418,1
GAF,Date,20140421,1
GAF,Date,20140511,1
GAF,Date,20140608,1
GAF,Date,20140906,1
GAF,Date,20141005,1
GAF,Date,20141025,1
GAF,Date,20141026,1
GAF,Date,20141122,1
GAF,Date,20150110,1
GAF,Date,20150118,1
GAF,Date,20150131,1
GAF,Date,20150403,1
GAF,Date,20150510,1
GAF,Date,20150725,1
GAF,Date,20151004,1
GAF,Date,20160618,1
GAF,Date,20160619,1
GPAD,Relation,involved_in,134623
GPAD,Relation,enables,127811
GPAD,Relation,part_of,127515
GPAD,Relation,colocalizes_with,1087
GPAD,Relation,contributes_to,1069
GPAD,Relation,NOT|involved_in,640
GPAD,Relation,NOT|enables,428
GPAD,Relation,NOT|part_of,259
GPAD,Relation,NOT|contributes_to,15
GPAD,Relation,NOT|colocalizes_with,11
GPAD,ECO_ID,ECO:0000304,92193
GPAD,ECO_ID,ECO:0000353,74653
GPAD,ECO_ID,ECO:0000314,70739
GPAD,ECO_ID,ECO:0000265,40015
GPAD,ECO_ID,ECO:0000322,28126
GPAD,ECO_ID,ECO:0000318,20383
GPAD,ECO_ID,ECO:0000250,19585
GPAD,ECO_ID,ECO:0000315,16636
GPAD,ECO_ID,ECO:0000256,9910
GPAD,ECO_ID,ECO:0000303,7430
GPAD,ECO_ID,ECO:0000364,4001
GPAD,ECO_ID,ECO:0000366,2335
GPAD,ECO_ID,ECO:0000307,1858
GPAD,ECO_ID,ECO:0000305,1369
GPAD,ECO_ID,ECO:0000269,1136
GPAD,ECO_ID,ECO:0000316,1120
GPAD,ECO_ID,ECO:0000270,946
GPAD,ECO_ID,ECO:0000501,837
GPAD,ECO_ID,ECO:0000323,172
GPAD,ECO_ID,ECO:0000320,14
GPAD,GO_Evidence_Code,TAS,92193
GPAD,GO_Evidence_Code,IEA,85396
GPAD,GO_Evidence_Code,IPI,74653
GPAD,GO_Evidence_Code,IDA,70739
GPAD,GO_Evidence_Code,IBA,20383
GPAD,GO_Evidence_Code,ISS,19585
GPAD,GO_Evidence_Code,IMP,16636
GPAD,GO_Evidence_Code,NAS,7430
GPAD,GO_Evidence_Code,ND,1858
GPAD,GO_Evidence_Code,IC,1369
GPAD,GO_Evidence_Code,EXP,1136
GPAD,GO_Evidence_Code,IGI,1120
GPAD,GO_Evidence_Code,IEP,946
GPAD,GO_Evidence_Code,IKR,14
GPAD,Assigned_By,UniProt,127547
GPAD,Assigned_By,Reactome,78075
GPAD,Assigned_By,IntAct,55363
GPAD,Assigned_By,Ensembl,39785
GPAD,Assigned_By,BHF-UCL,24433
GPAD,Assigned_By,GO_Central,20694
GPAD,Assigned_By,PINC,10088
GPAD,Assigned_By,InterPro,9907
GPAD,Assigned_By,HPA,6644
GPAD,Assigned_By,GOC,6336
GPAD,Assigned_By,MGI,4325
GPAD,Assigned_By,ParkinsonsUK-UCL,4003
GPAD,Assigned_By,HGNC,2846
GPAD,Assigned_By,AgBase,912
GPAD,Assigned_By,CACAO,588
GPAD,Assigned_By,NTNU_SB,531
GPAD,Assigned_By,LIFEdb,448
GPAD,Assigned_By,DFLAT,232
GPAD,Assigned_By,FlyBase,198
GPAD,Assigned_By,Alzheimers_University_of_Toronto,183
GPAD,Assigned_By,SYSCILIA_CCNET,157
GPAD,Assigned_By,WormBase,90
GPAD,Assigned_By,GDB,29
GPAD,Assigned_By,SGD,22
GPAD,Assigned_By,MTBBASE,14
GPAD,Assigned_By,dictyBase,7
GPAD,Assigned_By,Roslin_Institute,1
GPAD,Date,20160702,84763
GPAD,Date,20160704,55363
GPAD,Date,20130528,19482
GPAD,Date,20160301,12540
GPAD,Date,20130516,9869
GPAD,Date,20030904,8314
GPAD,Date,20130503,3127
GPAD,Date,20130213,2376
GPAD,Date,20140521,1834
GPAD,Date,20140203,1699
GPAD,Date,20131205,1450
GPAD,Date,20150207,1257
GPAD,Date,20140627,1171
GPAD,Date,20140714,1169
GPAD,Date,20110530,1129
GPAD,Date,20130730,1080
GPAD,Date,20131024,1051
GPAD,Date,20101115,1028
GPAD,Date,20050308,1005
GPAD,Date,20061026,966
GPAD,Date,20130801,944
GPAD,Date,20141106,924
GPAD,Date,20151016,890
GPAD,Date,20031216,883
GPAD,Date,20140730,776
GPAD,Date,20141117,713
GPAD,Date,20120912,687
GPAD,Date,20130829,676
GPAD,Date,20160525,676
GPAD,Date,20160229,658
GPAD,Date,20160423,633
GPAD,Date,20150316,610
GPAD,Date,20160309,600
GPAD,Date,20100607,569
GPAD,Date,20130729,562
GPAD,Date,20111111,546
GPAD,Date,20111102,506
GPAD,Date,20150916,488
GPAD,Date,20140927,481
GPAD,Date,20140320,474
GPAD,Date,20140925,474
GPAD,Date,20110516,473
GPAD,Date,20150225,463
GPAD,Date,20150521,462
GPAD,Date,20160118,454
GPAD,Date,20151109,450
GPAD,Date,20141113,433
GPAD,Date,20130731,428
GPAD,Date,20150909,426
GPAD,Date,20140829,425
GPAD,Date,20061106,421
GPAD,Date,20150917,421
GPAD,Date,20120708,415
GPAD,Date,20120228,414
GPAD,Date,20131029,412
GPAD,Date,20150619,400
GPAD,Date,20130523,395
GPAD,Date,20140926,394
GPAD,Date,20041006,391
GPAD,Date,20150511,391
GPAD,Date,20150424,389
GPAD,Date,20100326,387
GPAD,Date,20130802,375
GPAD,Date,20150814,369
GPAD,Date,20150818,369
GPAD,Date,20140715,354
GPAD,Date,20140729,346
GPAD,Date,20140815,337
GPAD,Date,20150408,327
GPAD,Date,20140207,324
GPAD,Date,20150722,317
GPAD,Date,20141002,310
GPAD,Date,20010823,308
GPAD,Date,20130722,291
GPAD,Date,20100517,290
GPAD,Date,20101105,290
GPAD,Date,20120118,285
GPAD,Date,20140827,282
GPAD,Date,20140924,279
GPAD,Date,20150213,279
GPAD,Date,20111121,278
GPAD,Date,20110815,271
GPAD,Date,20130311,271
GPAD,Date,20150604,269
GPAD,Date,20140603,263
GPAD,Date,20141114,261
GPAD,Date,20131220,259
GPAD,Date,20141120,256
GPAD,Date,20090422,248
GPAD,Date,20141112,248
GPAD,Date,20100614,244
GPAD,Date,20150819,242
GPAD,Date,20031119,240
GPAD,Date,20150807,237
GPAD,Date,20150422,235
GPAD,Date,20080205,234
GPAD,Date,20140731,231
GPAD,Date,20160108,230
GPAD,Date,20120221,222
GPAD,Date,20150820,221
GPAD,Date,20110517,219
GPAD,Date,20110919,219
GPAD,Date,20130524,218
GPAD,Date,20141124,216
GPAD,Date,20141203,216
GPAD,Date,20150720,216
GPAD,Date,20151030,215
GPAD,Date,20061107,213
GPAD,Date,20160428,212
GPAD,Date,20080903,210
GPAD,Date,20110427,210
GPAD,Date,20110811,210
GPAD,Date,20131213,210
GPAD,Date,20091202,209
GPAD,Date,20141029,209
GPAD,Date,20150205,209
GPAD,Date,20090528,208
GPAD,Date,20140728,208
GPAD,Date,20150320,208
GPAD,Date,20120111,207
GPAD,Date,20040811,205
GPAD,Date,20110923,205
GPAD,Date,20130716,204
GPAD,Date,20111208,203
GPAD,Date,20140402,201
GPAD,Date,20160202,200
GPAD,Date,20120127,197
GPAD,Date,20140513,197
GPAD,Date,20120920,195
GPAD,Date,20141003,195
GPAD,Date,20110818,193
GPAD,Date,20130620,193
GPAD,Date,20131211,193
GPAD,Date,20150603,193
GPAD,Date,20150805,193
GPAD,Date,20140404,192
GPAD,Date,20150901,192
GPAD,Date,20140307,191
GPAD,Date,20150330,191
GPAD,Date,20110125,190
GPAD,Date,20141212,190
GPAD,Date,20090616,189
GPAD,Date,20090826,189
GPAD,Date,20110110,189
GPAD,Date,20150709,188
GPAD,Date,20110302,186
GPAD,Date,20130529,186
GPAD,Date,20130315,185
GPAD,Date,20090721,184
GPAD,Date,20150506,184
GPAD,Date,20150911,184
GPAD,Date,20151112,184
GPAD,Date,20130513,181
GPAD,Date,20140808,181
GPAD,Date,20141219,181
GPAD,Date,20160304,181
GPAD,Date,20110317,180
GPAD,Date,20110707,180
GPAD,Date,20140903,180
GPAD,Date,20140919,180
GPAD,Date,20150313,180
GPAD,Date,20160104,180
GPAD,Date,20160601,180
GPAD,Date,20090424,178
GPAD,Date,20150206,178
GPAD,Date,20150327,178
GPAD,Date,20101217,177
GPAD,Date,20110401,177
GPAD,Date,20111213,176
GPAD,Date,20130114,176
GPAD,Date,20141205,176
GPAD,Date,20150122,175
GPAD,Date,20150414,175
GPAD,Date,20140529,174
GPAD,Date,20150317,174
GPAD,Date,20150821,174
GPAD,Date,20160128,174
GPAD,Date,20160208,174
GPAD,Date,20150514,173
GPAD,Date,20021105,171
GPAD,Date,20070906,171
GPAD,Date,20110909,170
GPAD,Date,20141210,170
GPAD,Date,20130204,169
GPAD,Date,20150812,169
GPAD,Date,20140512,168
GPAD,Date,20151009,167
GPAD,Date,20111209,166
GPAD,Date,20141217,166
GPAD,Date,20110914,165
GPAD,Date,20140519,165
GPAD,Date,20130222,164
GPAD,Date,20141204,163
GPAD,Date,20100819,162
GPAD,Date,20131223,162
GPAD,Date,20090529,161
GPAD,Date,20090803,160
GPAD,Date,20090914,160
GPAD,Date,20130902,160
GPAD,Date,20111125,159
GPAD,Date,20131206,159
GPAD,Date,20140401,159
GPAD,Date,20140701,159
GPAD,Date,20150121,159
GPAD,Date,20150717,159
GPAD,Date,20150724,159
GPAD,Date,20080902,158
GPAD,Date,20140908,158
GPAD,Date,20151125,157
GPAD,Date,20100721,156
GPAD,Date,20150303,156
GPAD,Date,20160502,156
GPAD,Date,20150515,155
GPAD,Date,20110722,154
GPAD,Date,20110706,153
GPAD,Date,20150312,153
GPAD,Date,20160616,153
GPAD,Date,20160628,152
GPAD,Date,20110913,150
GPAD,Date,20121102,150
GPAD,Date,20150528,149
GPAD,Date,20150929,149
GPAD,Date,20160307,149
GPAD,Date,20111124,147
GPAD,Date,20111202,147
GPAD,Date,20120905,147
GPAD,Date,20140523,146
GPAD,Date,20140922,146
GPAD,Date,20100203,145
GPAD,Date,20130614,145
GPAD,Date,20140109,145
GPAD,Date,20130924,143
GPAD,Date,20120730,142
GPAD,Date,20141107,142
GPAD,Date,20150522,142
GPAD,Date,20150806,142
GPAD,Date,20111206,141
GPAD,Date,20120824,141
GPAD,Date,20091117,140
GPAD,Date,20110915,140
GPAD,Date,20140514,140
GPAD,Date,20051221,139
GPAD,Date,20110121,139
GPAD,Date,20120921,139
GPAD,Date,20130517,139
GPAD,Date,20061120,138
GPAD,Date,20110624,138
GPAD,Date,20110804,138
GPAD,Date,20131209,138
GPAD,Date,20110629,137
GPAD,Date,20140515,137
GPAD,Date,20140901,137
GPAD,Date,20150429,137
GPAD,Date,20150527,137
GPAD,Date,20110926,136
GPAD,Date,20090115,135
GPAD,Date,20130130,135
GPAD,Date,20140305,135
GPAD,Date,20140813,134
GPAD,Date,20150324,134
GPAD,Date,20111103,133
GPAD,Date,20151008,133
GPAD,Date,20151102,133
GPAD,Date,20140530,131
GPAD,Date,20150708,131
GPAD,Date,20100114,130
GPAD,Date,20121022,130
GPAD,Date,20150318,130
GPAD,Date,20150519,130
GPAD,Date,20070514,129
GPAD,Date,20110719,129
GPAD,Date,20120925,129
GPAD,Date,20141031,129
GPAD,Date,20150401,129
GPAD,Date,20150715,129
GPAD,Date,20091204,128
GPAD,Date,20120120,128
GPAD,Date,20150223,128
GPAD,Date,20091119,127
GPAD,Date,20100127,127
GPAD,Date,20111104,127
GPAD,Date,20131204,127
GPAD,Date,20150623,127
GPAD,Date,20150710,127
GPAD,Date,20160209,127
GPAD,Date,20160526,127
GPAD,Date,20091203,126
GPAD,Date,20101104,126
GPAD,Date,20120112,126
GPAD,Date,20120928,126
GPAD,Date,20150723,126
GPAD,Date,20160106,126
GPAD,Date,20060111,125
GPAD,Date,20110415,125
GPAD,Date,20080926,124
GPAD,Date,20091216,124
GPAD,Date,20110418,124
GPAD,Date,20120307,124
GPAD,Date,20141209,124
GPAD,Date,20151029,124
GPAD,Date,20111130,123
GPAD,Date,20151211,123
GPAD,Date,20061024,122
GPAD,Date,20100903,122
GPAD,Date,20130624,122
GPAD,Date,20150701,122
GPAD,Date,20151127,122
GPAD,Date,20100205,121
GPAD,Date,20111117,121
GPAD,Date,20130911,121
GPAD,Date,20110912,120
GPAD,Date,20120430,120
GPAD,Date,20130830,120
GPAD,Date,20130910,120
GPAD,Date,20140912,120
GPAD,Date,20100217,119
GPAD,Date,20131210,119
GPAD,Date,20140205,119
GPAD,Date,20140522,119
GPAD,Date,20150508,119
GPAD,Date,20120427,118
GPAD,Date,20150902,118
GPAD,Date,20150220,117
GPAD,Date,20151022,117
GPAD,Date,20151119,117
GPAD,Date,20100413,116
GPAD,Date,20120329,116
GPAD,Date,20130118,116
GPAD,Date,20150309,116
GPAD,Date,20110316,115
GPAD,Date,20111223,115
GPAD,Date,20130423,115
GPAD,Date,20130502,115
GPAD,Date,20140110,115
GPAD,Date,20141023,115
GPAD,Date,20150702,115
GPAD,Date,20150727,115
GPAD,Date,20150914,115
GPAD,Date,20151218,115
GPAD,Date,20100429,114
GPAD,Date,20110224,114
GPAD,Date,20140128,114
GPAD,Date,20140811,114
GPAD,Date,20081121,113
GPAD,Date,20101221,113
GPAD,Date,20110906,113
GPAD,Date,20130718,113
GPAD,Date,20130927,113
GPAD,Date,20150319,113
GPAD,Date,20150417,113
GPAD,Date,20150910,113
GPAD,Date,20090818,112
GPAD,Date,20090907,112
GPAD,Date,20100625,112
GPAD,Date,20110314,112
GPAD,Date,20130207,112
GPAD,Date,20130522,112
GPAD,Date,20131017,112
GPAD,Date,20150421,112
GPAD,Date,20150622,112
GPAD,Date,20090205,111
GPAD,Date,20110728,111
GPAD,Date,20111116,111
GPAD,Date,20150713,111
GPAD,Date,20151215,111
GPAD,Date,20160114,111
GPAD,Date,20080818,110
GPAD,Date,20090324,110
GPAD,Date,20110111,110
GPAD,Date,20110616,110
GPAD,Date,20150615,110
GPAD,Date,20151124,110
GPAD,Date,20070403,109
GPAD,Date,20080609,109
GPAD,Date,20110414,109
GPAD,Date,20111201,109
GPAD,Date,20120110,109
GPAD,Date,20120919,109
GPAD,Date,20140422,109
GPAD,Date,20150211,109
GPAD,Date,20151126,109
GPAD,Date,20151217,109
GPAD,Date,20090720,108
GPAD,Date,20141202,108
GPAD,Date,20080626,107
GPAD,Date,20100719,107
GPAD,Date,20110718,107
GPAD,Date,20121203,107
GPAD,Date,20131129,107
GPAD,Date,20140313,107
GPAD,Date,20160421,107
GPAD,Date,20070221,106
GPAD,Date,20100204,106
GPAD,Date,20110318,106
GPAD,Date,20130110,106
GPAD,Date,20060116,105
GPAD,Date,20090811,105
GPAD,Date,20111011,105
GPAD,Date,20140804,105
GPAD,Date,20150507,105
GPAD,Date,20151012,105
GPAD,Date,20071018,104
GPAD,Date,20090505,104
GPAD,Date,20090629,104
GPAD,Date,20110429,104
GPAD,Date,20120113,104
GPAD,Date,20140220,104
GPAD,Date,20140317,104
GPAD,Date,20140909,104
GPAD,Date,20150212,104
GPAD,Date,20150728,104
GPAD,Date,20150922,104
GPAD,Date,20090406,103
GPAD,Date,20110420,103
GPAD,Date,20120119,103
GPAD,Date,20130719,103
GPAD,Date,20131122,103
GPAD,Date,20140211,103
GPAD,Date,20140710,103
GPAD,Date,20141119,103
GPAD,Date,20150216,103
GPAD,Date,20080911,102
GPAD,Date,20110126,102
GPAD,Date,20110222,102
GPAD,Date,20110907,102
GPAD,Date,20120109,102
GPAD,Date,20131118,102
GPAD,Date,20131219,102
GPAD,Date,20140612,102
GPAD,Date,20140819,102
GPAD,Date,20140916,102
GPAD,Date,20090603,101
GPAD,Date,20090805,101
GPAD,Date,20091109,101
GPAD,Date,20110114,101
GPAD,Date,20110802,101
GPAD,Date,20120105,101
GPAD,Date,20130610,101
GPAD,Date,20140117,101
GPAD,Date,20140704,101
GPAD,Date,20150311,101
GPAD,Date,20150925,101
GPAD,Date,20160608,101
GPAD,Date,20091127,100
GPAD,Date,20110329,100
GPAD,Date,20110902,100
GPAD,Date,20120726,100
GPAD,Date,20140516,100
GPAD,Date,20150219,100
GPAD,Date,20150402,100
GPAD,Date,20160609,100
GPAD,Date,20050708,99
GPAD,Date,20060112,99
GPAD,Date,20090514,99
GPAD,Date,20110426,99
GPAD,Date,20121126,99
GPAD,Date,20140103,99
GPAD,Date,20140716,99
GPAD,Date,20150202,99
GPAD,Date,20150626,99
GPAD,Date,20150810,99
GPAD,Date,20060110,98
GPAD,Date,20110124,98
GPAD,Date,20130903,98
GPAD,Date,20140331,98
GPAD,Date,20140611,98
GPAD,Date,20150105,98
GPAD,Date,20151018,98
GPAD,Date,20090723,97
GPAD,Date,20100611,97
GPAD,Date,20111003,97
GPAD,Date,20130509,97
GPAD,Date,20140113,97
GPAD,Date,20140504,97
GPAD,Date,20150129,97
GPAD,Date,20160113,97
