heldout_tissues,heldout_indices,K,available,max_standardized_squared_distance,optimized_mean_wup,matched_random_mean_mean_wup,difference_mean_wup,optimized_row_overlap,matched_random_mean_row_overlap,difference_row_overlap,optimized_unique_overlap,matched_random_mean_unique_overlap,difference_unique_overlap,optimized_lookup_micro_f1,matched_random_mean_lookup_micro_f1,difference_lookup_micro_f1,optimized_training_node_total,matched_random_mean_training_node_total,difference_training_node_total,optimized_training_edge_total,matched_random_mean_training_edge_total,difference_training_edge_total
bone_marrow|colon|corpus_striatum|lymph_node,15|31|35|71,25,945,0.022451601464312264,0.210106976357,0.24536427855491638,-0.03525730219791637,0.991446345257,0.9901788830757141,0.0012674621812859277,0.975255180946,0.9726322293281555,0.002622951617844538,0.997022327275,0.9965272545814514,0.0004950726935485372,41719.0,41714.16,4.8399999999965075,564131.0,564263.76,-132.7600000000093
bone_marrow|colon|corpus_striatum|lymph_node,15|31|35|71,50,945,0.046714130207068924,0.210106976357,0.24428340792655945,-0.034176431569559435,0.991446345257,0.9905521273612976,0.0008942178957024316,0.975255180946,0.9739065766334534,0.0013486043125466862,0.997022327275,0.9966322183609009,0.00039010891409907433,41719.0,41700.4,18.599999999998545,564131.0,564092.0,39.0
bone_marrow|colon|corpus_striatum|lymph_node,15|31|35|71,100,945,0.08284263717879832,0.210106976357,0.2451956421136856,-0.035088665756685594,0.991446345257,0.99053555727005,0.0009107879869499902,0.975255180946,0.9738353490829468,0.001419831863053278,0.997022327275,0.9966060519218445,0.0004162753531554708,41719.0,41719.17,-0.16999999999825377,564131.0,564374.9,-243.90000000002328
bone_marrow|colon|corpus_striatum|lymph_node,15|31|35|71,200,945,0.20451881027762983,0.210106976357,0.24588024616241455,-0.03577326980541454,0.991446345257,0.9904447197914124,0.0010016254655876855,0.975255180946,0.9735261797904968,0.0017290011555032292,0.997022327275,0.9966067671775818,0.00041556009741816613,41719.0,41717.565,1.4349999999976717,564131.0,564340.6,-209.59999999997672
bone_marrow|colon|corpus_striatum|pancreas,15|31|35|96,25,944,0.016058056060793902,0.200366092241,0.22872266173362732,-0.028356569492627326,0.988948762444,0.9898254871368408,-0.0008767246928408357,0.967948717949,0.9710372686386108,-0.0030885506896108916,0.99609169909,0.9962865710258484,-0.00019487193584843965,41766.0,41771.88,-5.879999999997381,565544.0,565927.16,-383.1600000000326
bone_marrow|colon|corpus_striatum|pancreas,15|31|35|96,50,944,0.03436677438635194,0.200366092241,0.23033446073532104,-0.02996836849432105,0.988948762444,0.9896447062492371,-0.0006959438052370759,0.967948717949,0.9706934094429016,-0.002744691493901663,0.99609169909,0.9962172508239746,-0.00012555173397466035,41766.0,41758.16,7.8399999999965075,565544.0,565651.3,-107.30000000004657
bone_marrow|colon|corpus_striatum|pancreas,15|31|35|96,100,944,0.08393174907451234,0.200366092241,0.23063398897647858,-0.030267896735478583,0.988948762444,0.989378035068512,-0.00042927262451197823,0.967948717949,0.969912588596344,-0.001963870647344046,0.99609169909,0.9961286783218384,-3.697923183842988e-05,41766.0,41746.07,19.93000000000029,565544.0,565780.44,-236.43999999994412
bone_marrow|colon|corpus_striatum|pancreas,15|31|35|96,200,944,0.20661295767505766,0.200366092241,0.23118285834789276,-0.030816766106892768,0.988948762444,0.9891619682312012,-0.0002132057872011872,0.967948717949,0.9694274663925171,-0.0014787484435171416,0.99609169909,0.9960540533065796,3.764578342035918e-05,41766.0,41724.525,41.474999999998545,565544.0,565757.02,-213.02000000001863
bone_marrow|colon|corpus_striatum|prostate_gland,15|31|35|103,25,986,0.015672769507153125,0.21507992008,0.23761042952537537,-0.02253050944537538,0.990380081109,0.9900971055030823,0.00028297560591772353,0.974061641745,0.9736101031303406,0.00045153861465940803,0.996257883798,0.9958631992340088,0.0003946845639911656,42187.0,42186.32,0.680000000000291,573280.0,573318.64,-38.64000000001397
bone_marrow|colon|corpus_striatum|prostate_gland,15|31|35|103,50,986,0.031726700794764806,0.21507992008,0.23671749234199524,-0.021637572261995253,0.990380081109,0.9901480674743652,0.00023201363463476454,0.974061641745,0.9737075567245483,0.00035408502045164436,0.996257883798,0.9958347082138062,0.0004231755841938023,42187.0,42188.32,-1.319999999999709,573280.0,573318.44,-38.43999999994412
