source_type,version,label_column,observed_positive_genes,best_name,best_go_id,best_collection,best_subcollection,best_source_member,best_candidate_positive_genes,mismatch_genes,agreement,true_positives,false_positives,false_negatives,f1,jaccard,tie_count,tied_names,best_go_in_greene_table6,best_go_in_greene_table9
MSigDB 6.0 all collections,6.0,68,1737,GO_CHROMOSOME,,C5,,msigdb_v6.0_files_to_download_locally/msigdb_v6.0_GMTs/c5.all.v6.0.entrez.gmt,414,1411,0.6694001874414246,370,44,1367,0.34402603440260343,0.20774845592363841,1,GO_CHROMOSOME,False,False
MSigDB 6.0 all collections,6.0,69,1080,GO_CATALYTIC_COMPLEX,,C5,,msigdb_v6.0_files_to_download_locally/msigdb_v6.0_GMTs/c5.all.v6.0.entrez.gmt,479,829,0.805763823805061,365,114,715,0.46824887748556765,0.30569514237855944,1,GO_CATALYTIC_COMPLEX,False,False
MSigDB 6.0 all collections,6.0,70,948,ZHONG_SECRETOME_OF_LUNG_CANCER_AND_FIBROBLAST,,C2,,msigdb_v6.0_files_to_download_locally/msigdb_v6.0_GMTs/c2.all.v6.0.entrez.gmt,67,905,0.7879568884723525,55,12,893,0.10837438423645321,0.057291666666666664,1,ZHONG_SECRETOME_OF_LUNG_CANCER_AND_FIBROBLAST,False,False
MSigDB 6.0 all collections,6.0,71,597,GO_NUCLEOLUS,,C5,,msigdb_v6.0_files_to_download_locally/msigdb_v6.0_GMTs/c5.all.v6.0.entrez.gmt,271,434,0.8983130271790065,217,54,380,0.5,0.3333333333333333,1,GO_NUCLEOLUS,False,False
MSigDB 6.0 all collections,6.0,72,653,GO_POSITIVE_REGULATION_OF_GENE_EXPRESSION,GO:0010628,C5,BP,msigdb_v6.0_files_to_download_locally/msigdb_v6.0_GMTs/c5.bp.v6.0.entrez.gmt,984,349,0.9182286785379569,644,340,9,0.786805131337813,0.648539778449144,1,GO_POSITIVE_REGULATION_OF_GENE_EXPRESSION,False,False
MSigDB 6.0 all collections,6.0,73,1159,GO_POSITIVE_REGULATION_OF_BIOSYNTHETIC_PROCESS,GO:0009891,C5,BP,msigdb_v6.0_files_to_download_locally/msigdb_v6.0_GMTs/c5.bp.v6.0.entrez.gmt,1031,638,0.8505154639175257,776,255,383,0.708675799086758,0.5487977369165488,1,GO_POSITIVE_REGULATION_OF_BIOSYNTHETIC_PROCESS,False,False
MSigDB 6.0 all collections,6.0,74,773,GO_POSITIVE_REGULATION_OF_BIOSYNTHETIC_PROCESS,GO:0009891,C5,BP,msigdb_v6.0_files_to_download_locally/msigdb_v6.0_GMTs/c5.bp.v6.0.entrez.gmt,1031,360,0.915651358950328,722,309,51,0.8004434589800443,0.66728280961183,1,GO_POSITIVE_REGULATION_OF_BIOSYNTHETIC_PROCESS,False,False
MSigDB 6.0 all collections,6.0,75,808,GO_PROTEIN_LOCALIZATION,GO:0008104,C5,BP,msigdb_v6.0_files_to_download_locally/msigdb_v6.0_GMTs/c5.bp.v6.0.entrez.gmt,727,557,0.869493908153702,489,238,319,0.6371335504885993,0.46749521988527726,1,GO_PROTEIN_LOCALIZATION,False,False
MSigDB 6.0 all collections,6.0,76,1225,GO_PROTEIN_COMPLEX_SUBUNIT_ORGANIZATION,GO:0071822,C5,BP,msigdb_v6.0_files_to_download_locally/msigdb_v6.0_GMTs/c5.bp.v6.0.entrez.gmt,651,980,0.7703842549203375,448,203,777,0.47761194029850745,0.3137254901960784,1,GO_PROTEIN_COMPLEX_SUBUNIT_ORGANIZATION,False,False
MSigDB 6.0 all collections,6.0,77,547,GO_NUCLEIC_ACID_PHOSPHODIESTER_BOND_HYDROLYSIS,GO:0090305,C5,BP,msigdb_v6.0_files_to_download_locally/msigdb_v6.0_GMTs/c5.bp.v6.0.entrez.gmt,88,481,0.8873008434864105,77,11,470,0.24251968503937008,0.13799283154121864,1,GO_NUCLEIC_ACID_PHOSPHODIESTER_BOND_HYDROLYSIS,False,False
MSigDB 6.0 all collections,6.0,78,1054,GO_POSITIVE_REGULATION_OF_BIOSYNTHETIC_PROCESS,GO:0009891,C5,BP,msigdb_v6.0_files_to_download_locally/msigdb_v6.0_GMTs/c5.bp.v6.0.entrez.gmt,1031,555,0.8699625117150891,765,266,289,0.7338129496402878,0.5795454545454546,1,GO_POSITIVE_REGULATION_OF_BIOSYNTHETIC_PROCESS,False,False
MSigDB 6.0 all collections,6.0,79,900,GO_REGULATION_OF_TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER,GO:0006357,C5,BP,msigdb_v6.0_files_to_download_locally/msigdb_v6.0_GMTs/c5.bp.v6.0.entrez.gmt,876,482,0.887066541705717,647,229,253,0.7286036036036037,0.5730735163861824,1,GO_REGULATION_OF_TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER,False,False
MSigDB 6.0 all collections,6.0,80,758,GO_PEPTIDYL_AMINO_ACID_MODIFICATION,GO:0018193,C5,BP,msigdb_v6.0_files_to_download_locally/msigdb_v6.0_GMTs/c5.bp.v6.0.entrez.gmt,457,597,0.8601218369259607,309,148,449,0.508641975308642,0.34105960264900664,1,GO_PEPTIDYL_AMINO_ACID_MODIFICATION,False,False
MSigDB 6.0 all collections,6.0,81,2035,GO_RNA_BINDING,,C5,,msigdb_v6.0_files_to_download_locally/msigdb_v6.0_GMTs/c5.all.v6.0.entrez.gmt,465,1652,0.612933458294283,424,41,1611,0.3392,0.20423892100192678,1,GO_RNA_BINDING,False,False
MSigDB 6.0 all collections,6.0,82,1103,GO_POSITIVE_REGULATION_OF_BIOSYNTHETIC_PROCESS,GO:0009891,C5,BP,msigdb_v6.0_files_to_download_locally/msigdb_v6.0_GMTs/c5.bp.v6.0.entrez.gmt,1031,624,0.8537956888472352,755,276,348,0.7075913776944704,0.5474981870920957,1,GO_POSITIVE_REGULATION_OF_BIOSYNTHETIC_PROCESS,False,False
MSigDB 6.0 all collections,6.0,83,785,GO_ENZYME_LINKED_RECEPTOR_PROTEIN_SIGNALING_PATHWAY,GO:0007167,C5,BP,msigdb_v6.0_files_to_download_locally/msigdb_v6.0_GMTs/c5.bp.v6.0.entrez.gmt,402,715,0.8324742268041238,236,166,549,0.3976411120471778,0.24815983175604628,1,GO_ENZYME_LINKED_RECEPTOR_PROTEIN_SIGNALING_PATHWAY,False,True
MSigDB 6.0 all collections,6.0,84,582,GO_PROTEIN_KINASE_ACTIVITY,,C5,,msigdb_v6.0_files_to_download_locally/msigdb_v6.0_GMTs/c5.all.v6.0.entrez.gmt,328,428,0.8997188378631678,241,87,341,0.5296703296703297,0.3602391629297459,1,GO_PROTEIN_KINASE_ACTIVITY,False,False
MSigDB 6.0 all collections,6.0,85,2406,GO_PROTEIN_LOCALIZATION,GO:0008104,C5,BP,msigdb_v6.0_files_to_download_locally/msigdb_v6.0_GMTs/c5.bp.v6.0.entrez.gmt,727,2003,0.5306935332708529,565,162,1841,0.36067666773060963,0.22001557632398755,1,GO_PROTEIN_LOCALIZATION,False,False
MSigDB 6.0 all collections,6.0,86,339,GO_POLY_A_RNA_BINDING,,C5,,msigdb_v6.0_files_to_download_locally/msigdb_v6.0_GMTs/c5.all.v6.0.entrez.gmt,349,10,0.9976569821930646,339,10,0,0.9854651162790697,0.9713467048710601,1,GO_POLY_A_RNA_BINDING,False,False
MSigDB 6.0 all collections,6.0,87,1132,GO_POSITIVE_REGULATION_OF_GENE_EXPRESSION,GO:0010628,C5,BP,msigdb_v6.0_files_to_download_locally/msigdb_v6.0_GMTs/c5.bp.v6.0.entrez.gmt,984,584,0.8631677600749765,766,218,366,0.724007561436673,0.5674074074074074,1,GO_POSITIVE_REGULATION_OF_GENE_EXPRESSION,False,False
MSigDB 6.0 all collections,6.0,88,1108,GO_POSITIVE_REGULATION_OF_GENE_EXPRESSION,GO:0010628,C5,BP,msigdb_v6.0_files_to_download_locally/msigdb_v6.0_GMTs/c5.bp.v6.0.entrez.gmt,984,536,0.8744142455482662,778,206,330,0.7437858508604207,0.5920852359208524,1,GO_POSITIVE_REGULATION_OF_GENE_EXPRESSION,False,False
MSigDB 6.0 all collections,6.0,89,766,GO_NEGATIVE_REGULATION_OF_NITROGEN_COMPOUND_METABOLIC_PROCESS,GO:0051172,C5,BP,msigdb_v6.0_files_to_download_locally/msigdb_v6.0_GMTs/c5.bp.v6.0.entrez.gmt,795,445,0.8957357075913777,558,237,208,0.7149263292761051,0.5563310069790628,1,GO_NEGATIVE_REGULATION_OF_NITROGEN_COMPOUND_METABOLIC_PROCESS,False,False
MSigDB 6.0 all collections,6.0,90,702,GO_POSITIVE_REGULATION_OF_RESPONSE_TO_STIMULUS,GO:0048584,C5,BP,msigdb_v6.0_files_to_download_locally/msigdb_v6.0_GMTs/c5.bp.v6.0.entrez.gmt,1112,418,0.9020618556701031,698,414,4,0.7695700110253583,0.6254480286738351,1,GO_POSITIVE_REGULATION_OF_RESPONSE_TO_STIMULUS,False,False
MSigDB 6.0 all collections,6.0,91,913,GO_PROTEOLYSIS,GO:0006508,C5,BP,msigdb_v6.0_files_to_download_locally/msigdb_v6.0_GMTs/c5.bp.v6.0.entrez.gmt,461,700,0.8359887535145267,337,124,576,0.49053857350800584,0.32497589199614274,1,GO_PROTEOLYSIS,False,False
MSigDB 6.0 all collections,6.0,92,1174,GO_PEPTIDYL_AMINO_ACID_MODIFICATION,GO:0018193,C5,BP,msigdb_v6.0_files_to_download_locally/msigdb_v6.0_GMTs/c5.bp.v6.0.entrez.gmt,457,971,0.7724929709465792,330,127,844,0.404659717964439,0.2536510376633359,1,GO_PEPTIDYL_AMINO_ACID_MODIFICATION,False,False
MSigDB 6.0 all collections,6.0,93,725,GO_POSITIVE_REGULATION_OF_GENE_EXPRESSION,GO:0010628,C5,BP,msigdb_v6.0_files_to_download_locally/msigdb_v6.0_GMTs/c5.bp.v6.0.entrez.gmt,984,265,0.9379100281162137,722,262,3,0.844938560561732,0.7315096251266464,1,GO_POSITIVE_REGULATION_OF_GENE_EXPRESSION,False,False
MSigDB 6.0 all collections,6.0,94,864,GO_ANATOMICAL_STRUCTURE_FORMATION_INVOLVED_IN_MORPHOGENESIS,GO:0048646,C5,BP,msigdb_v6.0_files_to_download_locally/msigdb_v6.0_GMTs/c5.bp.v6.0.entrez.gmt,525,727,0.8296626054358013,331,194,533,0.476601871850252,0.31285444234404536,1,GO_ANATOMICAL_STRUCTURE_FORMATION_INVOLVED_IN_MORPHOGENESIS,False,False
MSigDB 6.0 all collections,6.0,95,1149,GO_ADENYL_NUCLEOTIDE_BINDING,,C5,,msigdb_v6.0_files_to_download_locally/msigdb_v6.0_GMTs/c5.all.v6.0.entrez.gmt,602,967,0.7734301780693533,392,210,757,0.4477441462021702,0.2884473877851361,1,GO_ADENYL_NUCLEOTIDE_BINDING,False,False
MSigDB 6.0 all collections,6.0,96,658,GO_CELLULAR_RESPONSE_TO_STRESS,GO:0033554,C5,BP,msigdb_v6.0_files_to_download_locally/msigdb_v6.0_GMTs/c5.bp.v6.0.entrez.gmt,809,533,0.8751171508903468,467,342,191,0.6366734832992502,0.467,1,GO_CELLULAR_RESPONSE_TO_STRESS,False,False
MSigDB 6.0 all collections,6.0,97,1577,GO_CELLULAR_CATABOLIC_PROCESS,GO:0044248,C5,BP,msigdb_v6.0_files_to_download_locally/msigdb_v6.0_GMTs/c5.bp.v6.0.entrez.gmt,503,1266,0.7033739456419869,407,96,1170,0.39134615384615384,0.24327555289898387,1,GO_CELLULAR_CATABOLIC_PROCESS,False,False
MSigDB 6.0 all collections,6.0,98,1741,GO_POSITIVE_REGULATION_OF_BIOSYNTHETIC_PROCESS,GO:0009891,C5,BP,msigdb_v6.0_files_to_download_locally/msigdb_v6.0_GMTs/c5.bp.v6.0.entrez.gmt,1031,1014,0.7624179943767573,879,152,862,0.6341991341991342,0.4643423137876387,1,GO_POSITIVE_REGULATION_OF_BIOSYNTHETIC_PROCESS,False,False
MSigDB 6.0 all collections,6.0,99,1042,GO_INTRACELLULAR_VESICLE,,C5,,msigdb_v6.0_files_to_download_locally/msigdb_v6.0_GMTs/c5.all.v6.0.entrez.gmt,505,955,0.7762417994376758,296,209,746,0.3826761473820297,0.23661071143085532,1,GO_INTRACELLULAR_VESICLE,False,False
MSigDB 6.0 all collections,6.0,100,1893,GO_NEGATIVE_REGULATION_OF_NITROGEN_COMPOUND_METABOLIC_PROCESS,GO:0051172,C5,BP,msigdb_v6.0_files_to_download_locally/msigdb_v6.0_GMTs/c5.bp.v6.0.entrez.gmt,795,1690,0.6040299906279287,499,296,1394,0.3712797619047619,0.22795797167656465,1,GO_NEGATIVE_REGULATION_OF_NITROGEN_COMPOUND_METABOLIC_PROCESS,False,False
MSigDB 6.0 all collections,6.0,101,977,GO_POSITIVE_REGULATION_OF_CELL_COMMUNICATION,GO:0010647,C5,BP,msigdb_v6.0_files_to_download_locally/msigdb_v6.0_GMTs/c5.bp.v6.0.entrez.gmt,910,615,0.8559044048734771,636,274,341,0.6740858505564388,0.5083932853717026,1,GO_POSITIVE_REGULATION_OF_CELL_COMMUNICATION,False,False
MSigDB 6.0 all collections,6.0,102,726,GO_MEMBRANE_PROTEIN_COMPLEX,,C5,,msigdb_v6.0_files_to_download_locally/msigdb_v6.0_GMTs/c5.all.v6.0.entrez.gmt,384,564,0.8678537956888472,273,111,453,0.4918918918918919,0.32616487455197135,1,GO_MEMBRANE_PROTEIN_COMPLEX,False,False
MSigDB 6.0 all collections,6.0,103,1207,GO_POSITIVE_REGULATION_OF_BIOSYNTHETIC_PROCESS,GO:0009891,C5,BP,msigdb_v6.0_files_to_download_locally/msigdb_v6.0_GMTs/c5.bp.v6.0.entrez.gmt,1031,584,0.8631677600749765,827,204,380,0.7390527256478999,0.5861091424521616,1,GO_POSITIVE_REGULATION_OF_BIOSYNTHETIC_PROCESS,False,False
MSigDB 6.0 all collections,6.0,104,774,GO_POSITIVE_REGULATION_OF_BIOSYNTHETIC_PROCESS,GO:0009891,C5,BP,msigdb_v6.0_files_to_download_locally/msigdb_v6.0_GMTs/c5.bp.v6.0.entrez.gmt,1031,265,0.9379100281162137,770,261,4,0.853185595567867,0.7439613526570048,1,GO_POSITIVE_REGULATION_OF_BIOSYNTHETIC_PROCESS,False,False
MSigDB 6.0 all collections,6.0,105,1170,GO_CELLULAR_RESPONSE_TO_STRESS,GO:0033554,C5,BP,msigdb_v6.0_files_to_download_locally/msigdb_v6.0_GMTs/c5.bp.v6.0.entrez.gmt,809,915,0.785613870665417,532,277,638,0.5376452753916119,0.3676572218382861,1,GO_CELLULAR_RESPONSE_TO_STRESS,False,False
MSigDB 6.0 all collections,6.0,106,1153,GO_PROTEIN_COMPLEX_BINDING,,C5,,msigdb_v6.0_files_to_download_locally/msigdb_v6.0_GMTs/c5.all.v6.0.entrez.gmt,477,1062,0.7511715089034676,284,193,869,0.34846625766871164,0.21099554234769688,1,GO_PROTEIN_COMPLEX_BINDING,False,False
MSigDB 6.0 all collections,6.0,107,695,GO_COVALENT_CHROMATIN_MODIFICATION,GO:0016569,C5,BP,msigdb_v6.0_files_to_download_locally/msigdb_v6.0_GMTs/c5.bp.v6.0.entrez.gmt,217,572,0.865979381443299,170,47,525,0.37280701754385964,0.22911051212938005,1,GO_COVALENT_CHROMATIN_MODIFICATION,False,False
MSigDB 6.0 all collections,6.0,108,1697,GO_CHROMOSOME,,C5,,msigdb_v6.0_files_to_download_locally/msigdb_v6.0_GMTs/c5.all.v6.0.entrez.gmt,414,1373,0.6783036551077788,369,45,1328,0.34959734722880154,0.21182548794489092,1,GO_CHROMOSOME,False,False
MSigDB 6.0 all collections,6.0,109,1389,GO_VACUOLE,,C5,,msigdb_v6.0_files_to_download_locally/msigdb_v6.0_GMTs/c5.all.v6.0.entrez.gmt,453,1178,0.7239925023430178,332,121,1057,0.36047774158523344,0.21986754966887417,2,GO_VACUOLE|GO_GOLGI_APPARATUS,False,False
MSigDB 6.0 all collections,6.0,110,1149,GO_NUCLEOPLASM_PART,,C5,,msigdb_v6.0_files_to_download_locally/msigdb_v6.0_GMTs/c5.all.v6.0.entrez.gmt,358,881,0.7935801312089972,313,45,836,0.41539482415394824,0.26214405360134,1,GO_NUCLEOPLASM_PART,False,False
MSigDB 6.0 all collections,6.0,111,761,GO_POSITIVE_REGULATION_OF_BIOSYNTHETIC_PROCESS,GO:0009891,C5,BP,msigdb_v6.0_files_to_download_locally/msigdb_v6.0_GMTs/c5.bp.v6.0.entrez.gmt,1031,278,0.9348641049671977,757,274,4,0.8448660714285714,0.7314009661835749,1,GO_POSITIVE_REGULATION_OF_BIOSYNTHETIC_PROCESS,False,False
MSigDB 6.0 all collections,6.0,112,1108,GO_POSITIVE_REGULATION_OF_BIOSYNTHETIC_PROCESS,GO:0009891,C5,BP,msigdb_v6.0_files_to_download_locally/msigdb_v6.0_GMTs/c5.bp.v6.0.entrez.gmt,1031,525,0.876991565135895,807,224,301,0.7545582047685835,0.6058558558558559,1,GO_POSITIVE_REGULATION_OF_BIOSYNTHETIC_PROCESS,False,False
MSigDB 6.0 all collections,6.0,113,1155,GO_POSITIVE_REGULATION_OF_BIOSYNTHETIC_PROCESS,GO:0009891,C5,BP,msigdb_v6.0_files_to_download_locally/msigdb_v6.0_GMTs/c5.bp.v6.0.entrez.gmt,1031,556,0.8697282099343955,815,216,340,0.7456541628545288,0.5944566010211525,1,GO_POSITIVE_REGULATION_OF_BIOSYNTHETIC_PROCESS,False,False
MSigDB 6.0 all collections,6.0,114,777,GO_NEGATIVE_REGULATION_OF_NITROGEN_COMPOUND_METABOLIC_PROCESS,GO:0051172,C5,BP,msigdb_v6.0_files_to_download_locally/msigdb_v6.0_GMTs/c5.bp.v6.0.entrez.gmt,795,436,0.8978444236176195,568,227,209,0.72264631043257,0.5657370517928287,1,GO_NEGATIVE_REGULATION_OF_NITROGEN_COMPOUND_METABOLIC_PROCESS,False,False
MSigDB 6.0 all collections,6.0,115,1663,GO_POSITIVE_REGULATION_OF_BIOSYNTHETIC_PROCESS,GO:0009891,C5,BP,msigdb_v6.0_files_to_download_locally/msigdb_v6.0_GMTs/c5.bp.v6.0.entrez.gmt,1031,968,0.7731958762886598,863,168,800,0.6406829992576095,0.4713271436373566,1,GO_POSITIVE_REGULATION_OF_BIOSYNTHETIC_PROCESS,False,False
MSigDB 6.0 all collections,6.0,116,3612,GO_POSITIVE_REGULATION_OF_RESPONSE_TO_STIMULUS,GO:0048584,C5,BP,msigdb_v6.0_files_to_download_locally/msigdb_v6.0_GMTs/c5.bp.v6.0.entrez.gmt,1112,2816,0.3402061855670103,954,158,2658,0.4038950042337002,0.2530503978779841,1,GO_POSITIVE_REGULATION_OF_RESPONSE_TO_STIMULUS,False,False
MSigDB 6.0 all collections,6.0,117,2929,GO_ENZYME_BINDING,,C5,,msigdb_v6.0_files_to_download_locally/msigdb_v6.0_GMTs/c5.all.v6.0.entrez.gmt,917,2318,0.45688847235238983,764,153,2165,0.39729589183567343,0.24789097988319272,1,GO_ENZYME_BINDING,False,False
MSigDB 6.0 all collections,6.0,118,3252,GO_ENZYME_BINDING,,C5,,msigdb_v6.0_files_to_download_locally/msigdb_v6.0_GMTs/c5.all.v6.0.entrez.gmt,917,2541,0.40463917525773196,814,103,2438,0.39050131926121373,0.24262295081967214,1,GO_ENZYME_BINDING,False,False
MSigDB 6.0 all collections,6.0,119,2101,GO_CELL_CYCLE,GO:0007049,C5,BP,msigdb_v6.0_files_to_download_locally/msigdb_v6.0_GMTs/c5.bp.v6.0.entrez.gmt,620,1815,0.5747422680412371,453,167,1648,0.33296582138919517,0.19973544973544974,1,GO_CELL_CYCLE,False,False
MSigDB 6.0 all collections,6.0,120,959,GO_REGULATION_OF_TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER,GO:0006357,C5,BP,msigdb_v6.0_files_to_download_locally/msigdb_v6.0_GMTs/c5.bp.v6.0.entrez.gmt,876,537,0.8741799437675726,649,227,310,0.7073569482288828,0.5472175379426644,1,GO_REGULATION_OF_TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER,False,False
MSigDB 6.0 C5 BP,6.0,0,2647,GO_POSITIVE_REGULATION_OF_RESPONSE_TO_STIMULUS,GO:0048584,C5,BP,msigdb_v6.0_files_to_download_locally/msigdb_v6.0_GMTs/c5.bp.v6.0.entrez.gmt,1112,1781,0.5827085285848173,989,123,1658,0.5262037776004257,0.35703971119133576,1,GO_POSITIVE_REGULATION_OF_RESPONSE_TO_STIMULUS,False,False
MSigDB 6.0 C5 BP,6.0,1,943,GO_PROTEIN_ACTIVATION_CASCADE,GO:0072376,C5,BP,msigdb_v6.0_files_to_download_locally/msigdb_v6.0_GMTs/c5.bp.v6.0.entrez.gmt,34,919,0.784676663542643,29,5,914,0.0593654042988741,0.03059071729957806,1,GO_PROTEIN_ACTIVATION_CASCADE,False,False
MSigDB 6.0 C5 BP,6.0,2,820,GO_SMALL_MOLECULE_METABOLIC_PROCESS,GO:0044281,C5,BP,msigdb_v6.0_files_to_download_locally/msigdb_v6.0_GMTs/c5.bp.v6.0.entrez.gmt,534,672,0.8425492033739457,341,193,479,0.5036927621861153,0.3366238894373149,1,GO_SMALL_MOLECULE_METABOLIC_PROCESS,False,False
MSigDB 6.0 C5 BP,6.0,3,935,GO_MRNA_METABOLIC_PROCESS,GO:0016071,C5,BP,msigdb_v6.0_files_to_download_locally/msigdb_v6.0_GMTs/c5.bp.v6.0.entrez.gmt,202,839,0.8034208059981256,149,53,786,0.2620932277924362,0.1508097165991903,1,GO_MRNA_METABOLIC_PROCESS,False,False
MSigDB 6.0 C5 BP,6.0,4,542,GO_NUCLEIC_ACID_PHOSPHODIESTER_BOND_HYDROLYSIS,GO:0090305,C5,BP,msigdb_v6.0_files_to_download_locally/msigdb_v6.0_GMTs/c5.bp.v6.0.entrez.gmt,88,478,0.8880037488284911,76,12,466,0.24126984126984127,0.1371841155234657,1,GO_NUCLEIC_ACID_PHOSPHODIESTER_BOND_HYDROLYSIS,False,False
MSigDB 6.0 C5 BP,6.0,5,749,GO_MRNA_METABOLIC_PROCESS,GO:0016071,C5,BP,msigdb_v6.0_files_to_download_locally/msigdb_v6.0_GMTs/c5.bp.v6.0.entrez.gmt,202,655,0.8465323336457358,148,54,601,0.31125131440588855,0.1843088418430884,1,GO_MRNA_METABOLIC_PROCESS,False,False
MSigDB 6.0 C5 BP,6.0,6,961,GO_MRNA_METABOLIC_PROCESS,GO:0016071,C5,BP,msigdb_v6.0_files_to_download_locally/msigdb_v6.0_GMTs/c5.bp.v6.0.entrez.gmt,202,865,0.7973289597000937,149,53,812,0.25623387790197766,0.14694280078895464,1,GO_MRNA_METABOLIC_PROCESS,False,False
MSigDB 6.0 C5 BP,6.0,7,1307,GO_POSTTRANSCRIPTIONAL_REGULATION_OF_GENE_EXPRESSION,GO:0010608,C5,BP,msigdb_v6.0_files_to_download_locally/msigdb_v6.0_GMTs/c5.bp.v6.0.entrez.gmt,209,1276,0.7010309278350515,120,89,1187,0.158311345646438,0.08595988538681948,1,GO_POSTTRANSCRIPTIONAL_REGULATION_OF_GENE_EXPRESSION,False,False
MSigDB 6.0 C5 BP,6.0,8,556,GO_COVALENT_CHROMATIN_MODIFICATION,GO:0016569,C5,BP,msigdb_v6.0_files_to_download_locally/msigdb_v6.0_GMTs/c5.bp.v6.0.entrez.gmt,217,433,0.8985473289597001,170,47,386,0.4398447606727037,0.28192371475953565,1,GO_COVALENT_CHROMATIN_MODIFICATION,False,False
MSigDB 6.0 C5 BP,6.0,9,1284,GO_MACROMOLECULE_CATABOLIC_PROCESS,GO:0009057,C5,BP,msigdb_v6.0_files_to_download_locally/msigdb_v6.0_GMTs/c5.bp.v6.0.entrez.gmt,389,1051,0.7537488284910965,311,78,973,0.3717872086072923,0.22834067547723935,1,GO_MACROMOLECULE_CATABOLIC_PROCESS,False,False
MSigDB 6.0 C5 BP,6.0,10,757,GO_PEPTIDYL_AMINO_ACID_MODIFICATION,GO:0018193,C5,BP,msigdb_v6.0_files_to_download_locally/msigdb_v6.0_GMTs/c5.bp.v6.0.entrez.gmt,457,596,0.8603561387066542,309,148,448,0.5090609555189456,0.3414364640883978,1,GO_PEPTIDYL_AMINO_ACID_MODIFICATION,False,False
MSigDB 6.0 C5 BP,6.0,11,890,GO_REGULATION_OF_INTRACELLULAR_SIGNAL_TRANSDUCTION,GO:1902531,C5,BP,msigdb_v6.0_files_to_download_locally/msigdb_v6.0_GMTs/c5.bp.v6.0.entrez.gmt,951,583,0.8634020618556701,629,322,261,0.6833242802824552,0.518976897689769,1,GO_REGULATION_OF_INTRACELLULAR_SIGNAL_TRANSDUCTION,False,False
MSigDB 6.0 C5 BP,6.0,12,2905,GO_POSITIVE_REGULATION_OF_BIOSYNTHETIC_PROCESS,GO:0009891,C5,BP,msigdb_v6.0_files_to_download_locally/msigdb_v6.0_GMTs/c5.bp.v6.0.entrez.gmt,1031,2318,0.45688847235238983,809,222,2096,0.4110772357723577,0.2587144227694276,1,GO_POSITIVE_REGULATION_OF_BIOSYNTHETIC_PROCESS,False,False
MSigDB 6.0 C5 BP,6.0,13,845,GO_POSITIVE_REGULATION_OF_MULTICELLULAR_ORGANISMAL_PROCESS,GO:0051240,C5,BP,msigdb_v6.0_files_to_download_locally/msigdb_v6.0_GMTs/c5.bp.v6.0.entrez.gmt,843,562,0.8683223992502342,563,280,282,0.6670616113744076,0.5004444444444445,1,GO_POSITIVE_REGULATION_OF_MULTICELLULAR_ORGANISMAL_PROCESS,False,False
MSigDB 6.0 C5 BP,6.0,14,748,GO_POSITIVE_REGULATION_OF_BIOSYNTHETIC_PROCESS,GO:0009891,C5,BP,msigdb_v6.0_files_to_download_locally/msigdb_v6.0_GMTs/c5.bp.v6.0.entrez.gmt,1031,381,0.9107310215557638,699,332,49,0.7858347386172007,0.6472222222222223,1,GO_POSITIVE_REGULATION_OF_BIOSYNTHETIC_PROCESS,False,False
MSigDB 6.0 C5 BP,6.0,15,1450,GO_NEGATIVE_REGULATION_OF_NITROGEN_COMPOUND_METABOLIC_PROCESS,GO:0051172,C5,BP,msigdb_v6.0_files_to_download_locally/msigdb_v6.0_GMTs/c5.bp.v6.0.entrez.gmt,795,959,0.7753045923149016,643,152,807,0.5728285077951002,0.4013732833957553,1,GO_NEGATIVE_REGULATION_OF_NITROGEN_COMPOUND_METABOLIC_PROCESS,False,False
MSigDB 6.0 C5 BP,6.0,16,395,GO_MRNA_METABOLIC_PROCESS,GO:0016071,C5,BP,msigdb_v6.0_files_to_download_locally/msigdb_v6.0_GMTs/c5.bp.v6.0.entrez.gmt,202,317,0.9257263355201499,140,62,255,0.46901172529313234,0.3063457330415755,1,GO_MRNA_METABOLIC_PROCESS,False,False
MSigDB 6.0 C5 BP,6.0,17,610,GO_VACUOLAR_TRANSPORT,GO:0007034,C5,BP,msigdb_v6.0_files_to_download_locally/msigdb_v6.0_GMTs/c5.bp.v6.0.entrez.gmt,107,533,0.8751171508903468,92,15,518,0.25662482566248257,0.1472,1,GO_VACUOLAR_TRANSPORT,False,False
MSigDB 6.0 C5 BP,6.0,18,1117,GO_EXTRACELLULAR_STRUCTURE_ORGANIZATION,GO:0043062,C5,BP,msigdb_v6.0_files_to_download_locally/msigdb_v6.0_GMTs/c5.bp.v6.0.entrez.gmt,173,1070,0.7492970946579194,110,63,1007,0.17054263565891473,0.09322033898305085,1,GO_EXTRACELLULAR_STRUCTURE_ORGANIZATION,False,False
MSigDB 6.0 C5 BP,6.0,19,1657,GO_CATABOLIC_PROCESS,GO:0009056,C5,BP,msigdb_v6.0_files_to_download_locally/msigdb_v6.0_GMTs/c5.bp.v6.0.entrez.gmt,640,1293,0.6970477975632614,502,138,1155,0.4370918589464519,0.2796657381615599,1,GO_CATABOLIC_PROCESS,False,False
